day,meal_type,name,serving_size,calories,total_fat,total_carbohydrate,protein,category
Monday,Lunch,"10"" Flour Tortilla",Tortilla,170, 4.5, 29, 4,Tortilla
Monday,Lunch,Egg White Liquid,Ounce,15, 0, 0, 3,Miscellaneous
Monday,Lunch,Large Fresh Eggs,Eggs,100, 7, 0, 8,Miscellaneous
Monday,Lunch,Zero Egg Plant Based Egg Liquid,Ounce,25, 1.5, 1, 2,Miscellaneous
Monday,Lunch,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Monday,Lunch,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Monday,Lunch,Shredded Part-Skim Mozzarella Cheese,1z Portion,80, 6, 1, 6,Cheese
Monday,Lunch,Cooked Sausage Crumble,1z Portion,120, 12, 0, 3,Sides
Monday,Lunch,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Monday,Lunch,Diced Green Peppers,Ounce,5, 0, 1, 0,Toppings
Monday,Lunch,Diced Onions,Ounce,10, 0, 2, 0,Toppings
Monday,Lunch,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Monday,Lunch,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Monday,Lunch,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Monday,Lunch,"Water-Added Ham Diced 1/4""",Ounce,35, 1.5, 1, 5,Toppings
Monday,Lunch,Broccoli Florets,Ounce,10, 0, 1, < 1,Sides
Monday,Lunch,Sauteed Sliced Mushrooms,1z Portion,15, 1, < 1, < 1,Toppings
Monday,Lunch,Tomato Cherry Red Halves,2 Halves,0, 0, < 1, 0,Miscellaneous
Monday,Lunch,Chunk Italian Sausage,Ounce,90, 8, 1, 4,Sides
Monday,Lunch,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Monday,Lunch,Shrimp,1 Shrimp,5, 0, 0, 1,Entrees
Monday,Lunch,Elbow Macaroni Pasta,4z Portion,220, 5, 36, 6,Entrees
Monday,Lunch,Penne Pasta,3z Portion,170, 4.5, 27, 5,Entrees
Monday,Lunch,Tri-Color Tortellini,4z Portion,280, 8, 40, 11,Miscellaneous
Monday,Lunch,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Monday,Lunch,Basil Pesto Sauce,1/4 Cup,320, 34, 2, 3,Toppings
Monday,Lunch,Diavolo Sauce,2 Flz Portion,90, 8, 5, < 1,Toppings
Monday,Lunch,Marinara Sauce,Ounce,15, 0.5, 2, 0,Toppings
Monday,Lunch,Balsamic Vinegar,Teaspoon,0, 0, < 1, 0,Toppings
Monday,Lunch,Basil,Ounce,0, 0, 0, 0,Miscellaneous
Monday,Lunch,Garlic Minced Prep,Ounce,35, 0, 7, 0,Toppings
Monday,Lunch,Grated Parmesan Cheese,Tablespoon,30, 2.5, 0, 3,Cheese
Monday,Lunch,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Monday,Lunch,Parsley Ital Fresh Clnd,Tablespoon,0, 0, 0, 0,Miscellaneous
Monday,Lunch,Pepper Red Crushed,Teaspoon,0, 0, 0, 0,Miscellaneous
Monday,Lunch,Shallots Minced Prep,Ounce,15, 0, 5, 0,Miscellaneous
Monday,Lunch,Cheese Pizza,Piece -U,140, 5, 18, 6,Cheese
Monday,Lunch,Sausage Pizza,Piece -U,180, 9, 18, 8,Sides
Monday,Lunch,Tomato Basil Pizza,1/12 Pizza,200, 9, 22, 8,Entrees
Monday,Lunch,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Monday,Lunch,Classic Vegan Kimchi,Ounce,10, 0, 3, 0,Miscellaneous
Monday,Lunch,Firm Tofu,1/4 cup,60, 3, 2, 6,Miscellaneous
Monday,Lunch,Flax Seed,Ounce,150, 12, 8, 5,Toppings
Monday,Lunch,High Protein Grain BleND,3z portion,190,null,null,null,Miscellaneous
Monday,Lunch,Marinated Quarter Artichoke Heart,Ounce,15, 1, 2, < 1,Miscellaneous
Monday,Lunch,Marinated Tofu,4z Portion,110, 5, 4, 11,Miscellaneous
Monday,Lunch,Nutritional Yeast,Gram,null,null,null,null,Miscellaneous
Monday,Lunch,Organic Black Chia Seed,Ounce,140, 9, 12, 5,Toppings
Monday,Lunch,Roasted & Salted Sunflower Seeds,1 Tablespoon,90, 7, 3, 3,Toppings
Monday,Lunch,Salt & Peppercorn Roasted Cauliflower,Ounce,0, 0, 0, 0,Miscellaneous
Monday,Lunch,Shredded Kale,Ounce,15, 0, 2, 1,Miscellaneous
Monday,Lunch,Sliced Almonds,Tablespoon,90, 8, 3, 3,Toppings
Monday,Lunch,Walnuts Halves & Pieces,Tablespoon,50, 5, 1, 1,Miscellaneous
Monday,Lunch,"10"" Flour Tortilla",Tortilla,170, 4.5, 29, 4,Tortilla
Monday,Lunch,Chicken Taco Meat,2z Portion,140, 2, 1, 29,Entrees
Monday,Lunch,Chipotle Ranch Dressing,Fluid Oz,150, 16, 1, 0,Snack
Monday,Lunch,Flame-Roasted Corn & Peppers,4z Portion,160, 5, 23, 6,Miscellaneous
Monday,Lunch,Grilled Steak Strips,2z Portion,120, 6, 0, 14,Miscellaneous
Monday,Lunch,House-made Guacamole,3z Portion,100, 9, 6, 1,Sides
Monday,Lunch,Mexican Rice,Ounce,80, 0, 17, 2,Sides
Monday,Lunch,Pico de Gallo,2z Portion,10, 0, 2, < 1,Miscellaneous
Monday,Lunch,Queso Rico Chihuahua Cheese,Ounce,100, 8, 1, 7,Cheese
Monday,Lunch,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Monday,Lunch,Sour Cream 5lb,2 Tbsp,60, 5, 2, 1,Toppings
Monday,Lunch,Vegan Refried Beans,1.6z Portion,100, 1, 16, 6,Sides
Monday,Lunch,Black Beans,Ounce,25, 0, 5, 2,Sides
Monday,Lunch,Carrots,Tablespoon,0, 0, 0, 0,Sides
Monday,Lunch,Chopped Eggs,.5z Portion,25, 1.5, 0, 2,Miscellaneous
Monday,Lunch,Classic Edamame,Tablespoon,15, 0.5, 1, 1,Miscellaneous
Monday,Lunch,Crispy Fried French Onion,Ounce,160, 12, 16, 0,Miscellaneous
Monday,Lunch,Cucumber Slices,Slices,0, 0, 0, 0,Miscellaneous
Monday,Lunch,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Monday,Lunch,Feta Cheese Crumbles,Ounce,5, 0.5, 0, 0,Cheese
Monday,Lunch,Iceberg Salad Mix,1 cup portion,5, 0, 1, 0,Salad
Monday,Lunch,Large Seasoned Crouton,Ounce,120, 4, 20, 4,Miscellaneous
Monday,Lunch,Locally Grown Salad Greens,Ounce,0, 0, < 1, 0,Salad
Monday,Lunch,Low Sodium Garbanzo Beans,Ounce,30, 0, 5, 1,Sides
Monday,Lunch,Mini Marshmallows,Ounce,90, 0, 23, < 1,Miscellaneous
Monday,Lunch,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Monday,Lunch,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Monday,Lunch,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Monday,Lunch,Spiced Pumpkin Seeds,Tablespoon,45, 3, 3, 1,Toppings
Monday,Lunch,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Monday,Lunch,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Monday,Lunch,Tuna,1/4 Cup,35, 0, 0, 8,Miscellaneous
Monday,Lunch,Balsamic Vinaigrette Dressing in Bottle,Ounce,60, 4.5, 5, 0,Toppings
Monday,Lunch,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Monday,Lunch,Country French Dressing,Ounce,120, 11, 6, 0,Toppings
Monday,Lunch,Creamy Caesar Dressing,Fluid Oz,140, 15, < 1, < 1,Toppings
Monday,Lunch,Fat Free Raspberry Vinaigrette Dressing,Fluid Oz,35, 0, 8, 0,Toppings
Monday,Lunch,Lite Ranch Dressing,Ounce,70, 7, < 1, < 1,Toppings
Monday,Lunch,Plant Based Ranch Dressing,2z Portion,210, 22, 6, 0,Toppings
Monday,Lunch,Red-Skin Dijon Potato Salad,3z Portion,190, 16, 10, 1,Salad
Monday,Lunch,Cut Sweet Corn,4z Portion,90, 1, 22, 3,Miscellaneous
Monday,Lunch,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Monday,Lunch,Homestyle Ranch Dressing,Ounce,90, 10, < 1, 0,Toppings
Monday,Lunch,Ken's Cannonball BBQ Sauce,2 tbsp,60, 0, 15, 0,Toppings
Monday,Lunch,Locally Grown Salad Greens,Ounce,0, 0, < 1, 0,Salad
Monday,Lunch,Low Sodium Navy Beans,Ounce,30, 0, 5, 2,Sides
Monday,Lunch,Mild Chili Powder,Ounce,0, 0, 0, 0,Miscellaneous
Monday,Lunch,Salt Hickory Smk RLS,Teaspoon,null,null,null,null,Miscellaneous
Monday,Lunch,Seasoning All Purpose BBQ,Ounce,0, 0, 0, 0,Miscellaneous
Monday,Lunch,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Monday,Lunch,Tomato Cherry Red Halves,2 Halves,0, 0, < 1, 0,Miscellaneous
Monday,Lunch,Creamy Tomato Soup,6 Flz,90, 1.5, 16, 3,Toppings
Monday,Lunch,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Monday,Lunch,"100% Whole Wheat Bread 1/2"" Slice",Slice,70, 0.5, 13, 4,Miscellaneous
Monday,Lunch,Avocado Pulp Fresh,Ounce,70, 6, 4, < 1,Toppings
Monday,Lunch,Cream Cheese,Ounce,90, 9, 2, 2,Cheese
Monday,Lunch,Jif Peanut Butter PC,0.75z,120, 10, 5, 4,Toppings
Monday,Lunch,Nutella Chocolate Hazelnut Spread,Ounce,150, 9, 18, 1,Toppings
Monday,Lunch,Plain Bagel,Bagel,320, 1, 65, 11,Entrees
Monday,Lunch,Sliced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Monday,Lunch,Unsalted European-Style Butter Prints,Ounce,220, 24, 0, 0,Miscellaneous
Monday,Lunch,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Monday,Lunch,Whole Wheat Bagel,Bagel,320, 1.5, 65, 11,Entrees
Monday,Lunch,Baby Carrots,3 Carrots,10, 0, 2, 0,Sides
Monday,Lunch,Celery Sticks,Ounce,0, 0, < 1, 0,Miscellaneous
Monday,Lunch,Classic Quinoa & Lentil Salad,3z Portion,200, 9, 21, 6,Salad
Monday,Lunch,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Monday,Lunch,Fresh Avocado,Ounce,45, 4.5, 2, 0,Toppings
Monday,Lunch,Hummus with Tahini,1z Portion,70, 5, 4, 2,Snack
Monday,Lunch,Kalamata Olive Hummus,1z Portion,70, 6, 4, 2,Snack
Monday,Lunch,Raw Mediterranean Pita Chips,1 oz portion,70, 0.5, 13, 2,Snack
Monday,Lunch,Roasted Garlic Hummus,1z Portion,70, 5, 4, 2,Snack
Monday,Lunch,Roasted Red Pepper Hummus,1z Portion,60, 4, 4, 2,Snack
Monday,Lunch,Blueberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Monday,Lunch,Nature Valley Toasted Granola Oat,Ounce,130, 4.5, 20, 2,Miscellaneous
Monday,Lunch,Plain Greek Yogurt,Ounce,15, 0, 1, 3,Snack
Monday,Lunch,Small Curd Cottage Cheese,1/2 Cup,100, 5, 5, 11,Cheese
Monday,Lunch,Strawberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Monday,Lunch,Vanilla Yogurt,Ounce,20, 0, 4, < 1,Snack
Monday,Dinner,2% Chocolate Milk BIB,1 Cup,170, 5, 24, 8,Drinks
Monday,Dinner,2% Milk BIB,8 flz,120, 5, 11, 8,Drinks
Monday,Dinner,Apple Juice 6:1 Concentrate,1/2 hall glass,10, 0, 3, 0,Drinks
Monday,Dinner,Cherry Coke,1 dining hall glass,null,null,null,null,Drinks
Monday,Dinner,Coke Classic,1 dining hall glass,null,null,null,null,Drinks
Monday,Dinner,Coke Zero,8flz,null,null,null,null,Drinks
Monday,Dinner,Cranberry Juice 4.7:1 Concentrate,1/2 hall glass,70, 0, 19, 0,Drinks
Monday,Dinner,Diet Coke,1 dining hall glass,null,null,null,null,Drinks
Monday,Dinner,Diet Sprite,Fluid Oz,0, 0, 0, 0,Drinks
Monday,Dinner,Milk Soy Vanilla Aseptic Silk,8z,null,null,null,null,Drinks
Monday,Dinner,Orange Juice 5:1 Concentrate,1/2 hall glass,15, 0, 3, 0,Drinks
Monday,Dinner,Original Style Lemonade,1 dining hall glass,null,null,null,null,Drinks
Monday,Dinner,Original Unsweetened Almond Milk,6z Portion,60, 2, 11, < 1,Drinks
Monday,Dinner,Pibb Xtra,1 dining hall glass,null,null,null,null,Drinks
Monday,Dinner,Powerade Mountain Blast,1 dining hall glass,null,null,null,null,Drinks
Monday,Dinner,Root Beer,1 dining hall glass,null,null,null,null,Drinks
Monday,Dinner,Skim Milk BIB,8 flz,80, 0, 11, 8,Drinks
Monday,Dinner,Sprite,1 dining hall glass,null,null,null,null,Drinks
Monday,Dinner,Unsweetened Vanilla Almond Milk,6z Portion,20, 1.5, < 1, < 1,Drinks
Monday,Dinner,Brewed coffee,6z Portion,0, 0, 0, 0,Miscellaneous
Monday,Dinner,Coffeemate Original,Fluid Oz,30, 3, 0, 0,Drinks
Monday,Dinner,Creamer French Vanilla Coffeemate 1.5L,Fluid Oz,60, 3.5, 8, 0,Toppings
Monday,Dinner,ecoStick Sugar Substitute Blue Pc,Stick,0, 0, 0, 0,Toppings
Monday,Dinner,ecoStick Sugar Substitute Pink Pc,Stick,0, 0, 1, 0,Toppings
Monday,Dinner,ecoStick Sugar Substitute Yellow Pc,Stick,0, 0, 1, 0,Toppings
Monday,Dinner,Extra Lite Amber Honey,Ounce,80, 0, 23, 0,Toppings
Monday,Dinner,Green Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Monday,Dinner,Hazelnut Coffee Creamer,Fluid Oz,10, 0, 2, 0,Toppings
Monday,Dinner,Lipton Black Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Monday,Dinner,Lipton Tea Decaf,Tea Bag,null,null,null,null,Drinks
Monday,Dinner,Vegetable Egg Rolls,2 Egg Rolls,230, 0, 37, 7,Miscellaneous
Monday,Dinner,Chicken for Stirfry,1z Portion,50, 3.5, 0, 4,Entrees
Monday,Dinner,Firm Tofu,1/4 cup,60, 3, 2, 6,Miscellaneous
Monday,Dinner,Homestyle Breaded Chicken Breast Chunk,4 pcs,260, 15, 16, 15,Entrees
Monday,Dinner,Plant Based Chick'n Poppers,1ct,null,null,null,null,Miscellaneous
Monday,Dinner,Shrimp,1 Shrimp,5, 0, 0, 1,Entrees
Monday,Dinner,Steamed Brown Rice,4z Portion,150, 1.5, 31, 3,Sides
Monday,Dinner,Steamed Long Grain Rice,4z Portion,530, 0, 115, 10,Sides
Monday,Dinner,Szechuan Sauce,Ounce,120, 12, < 1, 2,Toppings
Monday,Dinner,Velveted Beef,1z Portion,40, 1.5, 0, 6,Entrees
Monday,Dinner,Yaki Soba Noodles,3z Portion,230, 2.5, 44, 9,Entrees
Monday,Dinner,Orange Ginger Sauce,2 tbs,60, 0, 15, 0,Toppings
Monday,Dinner,Sauce General Tso Premium,1Tbsp,30, 0, 8, 0,Toppings
Monday,Dinner,Soy Sauce,Ounce,20, 0, 0, 4,Toppings
Monday,Dinner,Sriracha Sauce,Teaspoon,0, 0, 0, 0,Toppings
Monday,Dinner,Sweet & Sour Sauce,Fluid Oz,30, 0, 8, 0,Toppings
Monday,Dinner,Teriyaki Glaze,2 tbs,50, 0, 12, 2,Miscellaneous
Monday,Dinner,Bamboo Shoots,Ounce,0, 0, 0, 0,Miscellaneous
Monday,Dinner,Bean Sprouts,Ounce,10, 0, 2, < 1,Miscellaneous
Monday,Dinner,Broccoli Florets,Ounce,10, 0, 1, < 1,Sides
Monday,Dinner,Cabbage Napa Shredded Thin,Ounce,0, 0, < 1, 0,Miscellaneous
Monday,Dinner,Carrots,Tablespoon,0, 0, 0, 0,Sides
Monday,Dinner,Celery,Tablespoon,0, 0, 0, 0,Miscellaneous
Monday,Dinner,Ginger Garlic,1z Portion,30, 0, 6, 0,Toppings
Monday,Dinner,Onion Sliced,Ounce,15, 0.5, 3, 0,Toppings
Monday,Dinner,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Monday,Dinner,Snow Pea Pods,Ounce,10, 0, 0, < 1,Miscellaneous
Monday,Dinner,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Monday,Dinner,Water Chestnut Sliced,Ounce,15, 0, 3, 0,Toppings
Monday,Dinner,Captain Crunch Wildberries,Cup,180, 2.5, 39, 2,Cereal
Monday,Dinner,Cheerios,Cup,110, 2, 22, 4,Cereal
Monday,Dinner,Cinnamon Toast Crunch,Cup,210, 5, 40, 2,Cereal
Monday,Dinner,Frosted Flakes,Cup,320, 0, 67, 13,Cereal
Monday,Dinner,Rice Chex Cereal,Cup,180, 1, 40, 3,Cereal
Monday,Dinner,Special K with Red Berries,Cup,360, 1, 78, 16,Miscellaneous
Monday,Dinner,French Rolls,"6"" Portion",null,null,null,null,Miscellaneous
Monday,Dinner,"Honey Wheat Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Monday,Dinner,Kettle Chips,Ounce,160, 9, 15, 2,Snack
Monday,Dinner,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Monday,Dinner,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Monday,Dinner,"Spinach Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Monday,Dinner,"Sundried Tomato Basil Tortilla 12""",Tortillas,310, 8, 53, 7,Tortilla
Monday,Dinner,Telera Roll,3.5z,300, 4, 56, 9,Miscellaneous
Monday,Dinner,Caramel Topping,Ounce,80, 0, 18, 0,Miscellaneous
Monday,Dinner,Chocolate Soft Serve Ice Cream Mix,Cup,340, 12, 52, 8,Ice Cream
Monday,Dinner,Cone Cake Jacketed,Cone,null,null,null,null,Miscellaneous
Monday,Dinner,Dole Whip Pineapple,1 Serving,110, 0.5, 26, 0,Ice Cream
Monday,Dinner,Dole Whip Strawberry,1 Serving,110, 0, 26, 0,Ice Cream
Monday,Dinner,Dutch Chocolate Syrup,Ounce,70, 0, 16, < 1,Miscellaneous
Monday,Dinner,Mini Semi-Sweet Choc Chips,Ounce,130, 8, 19, 2,Snack
Monday,Dinner,Oreo Cookie Topping,Ounce,140, 5, 21, 1,Cookie
Monday,Dinner,Rainbow Sprinkles,Ounce,140, 7, 21, 0,Ice Cream
Monday,Dinner,Vanilla Soft Serve Ice Cream Mix,Cup,360, 13, 49, 8,Ice Cream
Monday,Dinner,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Monday,Dinner,Provolone Cheese Slice,Slice,70, 6, 0, 5,Cheese
Monday,Dinner,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Monday,Dinner,Cooked & Crumbled Bacon,Ounce,160, 13, 0, 11,Miscellaneous
Monday,Dinner,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Monday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Monday,Dinner,Low Sodium Smoked Ham Slices,Ounce,30, 1, 0, 5,Miscellaneous
Monday,Dinner,Oven Roasted Sliced Chicken,Ounce,null,null,null,null,Toppings
Monday,Dinner,Smoked Sliced Genoa Salami,Ounce,110, 9, 1, 6,Toppings
Monday,Dinner,Smoked Tempeh,Ounce,null,null,null,null,Miscellaneous
Monday,Dinner,Tuna Salad,1z Portion,80, 7, < 1, 4,Salad
Monday,Dinner,Chicago-Style Hot Giardiniera,Fluid Oz,120, 12, 0, 0,Miscellaneous
Monday,Dinner,Cucumber Slices,.25 cup,0, 0, < 1, 0,Miscellaneous
Monday,Dinner,Flat Leaf Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Monday,Dinner,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Monday,Dinner,Mild Banana Pepper Ring,Ounce,5, 0, 1, 0,Fruit
Monday,Dinner,Shredded Iceberg Lettuce,Ounce,0, 0, < 1, 0,Miscellaneous
Monday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Monday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Monday,Dinner,Tomatoes Sliced 1/4-inch,Pound,80, 1, 18, 4,Toppings
Monday,Dinner,Aged Balsamic Vinegar,Fluid Oz,40, 0, 9, 0,Toppings
Monday,Dinner,Black Pepper Grinder,Teaspoon,5, 0, 1, 0,Miscellaneous
Monday,Dinner,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Monday,Dinner,Chipotle Ranch Dressing,Fluid Oz,150, 16, 1, 0,Snack
Monday,Dinner,Garlic Mayonnaise,1/2 oz,100, 10, 1, 0,Toppings
Monday,Dinner,Grinder Sea Salt,Gram,0, 0, 0, 0,Miscellaneous
Monday,Dinner,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Monday,Dinner,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Monday,Dinner,Plant Based Chipotle Ranch Dressing,2z Portion,180, 20, 7, 0,Snack
Monday,Dinner,RedHot Buffalo Wing Sauce,Fluid Oz,0, 0, 0, 0,Toppings
Monday,Dinner,Vegan Mayonnaise,1 tbs,60, 7, < 1, 0,Toppings
Monday,Dinner,Vinegar Red Wine,Fluid Oz,0, 0, 0, 0,Miscellaneous
Monday,Dinner,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Monday,Dinner,Apple Gala,Apples,90, 0, 25, 0,Fruit
Monday,Dinner,Bananas,Banana,190, 0, 46, 2,Fruit
Monday,Dinner,Fresh Kiwi,Kiwi,60, 0, 15, 1,Fruit
Monday,Dinner,Oranges,Orange,100, 0, 24, 2,Fruit
Monday,Dinner,Pears,Each,null,null,null,null,Fruit
Monday,Dinner,American,Slice,70, 6, < 1, 3,Miscellaneous
Monday,Dinner,Angus Beef Frank,Frank,170, 16, 1, 6,Entrees
Monday,Dinner,Black Bean Burger,Patty,170, 5, 26, 15,Miscellaneous
Monday,Dinner,Breaded Onion Tangler,3z portion,270, 17, 27, 3,Miscellaneous
Monday,Dinner,Buns Hot Dog Bulk,Each,120, 1.5, 21, 4,Entrees
Monday,Dinner,Fried Eggs,Eggs,90, 7, 0, 8,Miscellaneous
Monday,Dinner,Hamburger Bun,Buns,null,null,null,null,Entrees
Monday,Dinner,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Monday,Dinner,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Monday,Dinner,Homestyle Breaded Chicken Breast Fritter,Patty,230, 14, 13, 12,Entrees
Monday,Dinner,Natural Low Sodium Ketchup,Ounce,5, 0, 1, 0,Toppings
Monday,Dinner,Regular Cut Potato Fries,3z,110, 3.5, 20, 1,Sides
Monday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Monday,Dinner,Smash Burger,Burgers,290, 23, 1, 19,Miscellaneous
Monday,Dinner,Spicy Brown Mustard,Ounce,30, 0, 0, 0,Toppings
Monday,Dinner,Tomatoes,Ounce,5, 0, 1, 0,Miscellaneous
Monday,Dinner,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Monday,Dinner,American Cheese Slice,Slice,50, 4.5, 1, 2,Cheese
Monday,Dinner,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Monday,Dinner,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Monday,Dinner,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Monday,Dinner,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Monday,Dinner,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Monday,Dinner,Carrots Honey Dill Glazed DH,2z Portion,110,null,null,null,Toppings
Monday,Dinner,Garden Herb Chicken Breast,3.25z Tender,80, 0, 0, 19,Entrees
Monday,Dinner,Grilled Lemon Asparagus,3z Portion,90, 7, 6, 3,Miscellaneous
Monday,Dinner,High Protein Grain BleND,3z portion,190,null,null,null,Miscellaneous
Monday,Dinner,Lemon Pepper Turkey,6z Portion,190, 4, 3, 34,Miscellaneous
Monday,Dinner,Long Grain & Wild Rice Pilaf,3z Portion,70,null,null,null,Sides
Monday,Dinner,Polenta with Root Vegetables,3z Portion,100, 4.5, 101, 2,Miscellaneous
Monday,Dinner,Sweet Orange Salmon Fillet,Filet,320, 18, 13, 23,Miscellaneous
Monday,Dinner,8z Pizza Dough,8z,480, 4, 100, 20,Entrees
Monday,Dinner,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Monday,Dinner,Basil Pesto without Nuts,1 Flz Portion,140, 15, 1, 2,Miscellaneous
Monday,Dinner,Grated Parmesan Cheese,Tablespoon,30, 2.5, 0, 3,Cheese
Monday,Dinner,Pepper Red Crushed,Teaspoon,0, 0, 0, 0,Miscellaneous
Monday,Dinner,Seasoned Pizza Sauce with Oil,Ounce,15, 0, 3, 0,Toppings
Monday,Dinner,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Monday,Dinner,Shredded Part-Skim Mozzarella Cheese,1z Portion,80, 6, 1, 6,Cheese
Monday,Dinner,Beef Meatball 0.5z,.5z meatball,45, 3.5, 1, 2,Entrees
Monday,Dinner,Chunk Italian Sausage,Ounce,90, 8, 1, 4,Sides
Monday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Monday,Dinner,Onion Sliced,Ounce,15, 0.5, 3, 0,Toppings
Monday,Dinner,Pepperoni Sliced,Slices,10, 1, 0, 0,Toppings
Monday,Dinner,Pineapple Tidbit in Unsweetened Juice,2 Ounce,30, 0, 8, 0,Drinks
Monday,Dinner,Plant based Sliced Italian Sausage,3 oz portion,170, 9, 9, 15,Sides
Monday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Monday,Dinner,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Monday,Dinner,Sliced Spanish Black Ripe Olive,Tablespoon,25, 2, < 1, 0,Toppings
Monday,Dinner,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Monday,Dinner,"Water-Added Ham Diced 1/4""",Ounce,35, 1.5, 1, 5,Toppings
Monday,Dinner,Beef Taco Meat,2z Portion,130, 11, 1, 9,Entrees
Monday,Dinner,Black Olive Slices,1z Portion,50, 3.5, 2, 0,Miscellaneous
Monday,Dinner,Chicken Tinga,3.25z Portion,80, 1.5, 2, 14,Entrees
Monday,Dinner,Diced Onions,Ounce,10, 0, 3, 0,Toppings
Monday,Dinner,"Flour Tortilla 6""",6in tortilla,100, 3, 15, 2,Tortilla
Monday,Dinner,House-made Guacamole,3z Portion,100, 9, 6, 1,Sides
Monday,Dinner,Pico de Gallo,2z Portion,10, 0, 2, < 1,Miscellaneous
Monday,Dinner,Shredded Iceberg Lettuce,Ounce,0, 0, < 1, 0,Miscellaneous
Monday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Monday,Dinner,Sour Cream 5lb,Tablespoon,30, 2.5, < 1, 0,Toppings
